"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
39,"services","married","secondary",0,5731,1,0,"unknown",20,"may",175,2,-1,0,"unknown",0
66,"retired","married","primary",0,206,0,0,"cellular",9,"feb",479,1,-1,0,"unknown",1
30,"technician","single","tertiary",0,2325,0,0,"cellular",5,"apr",270,3,241,4,"other",0
38,"management","single","tertiary",0,0,0,0,"cellular",24,"jul",164,1,-1,0,"unknown",0
31,"blue-collar","married","secondary",0,1664,1,0,"cellular",20,"apr",158,1,182,1,"success",0
32,"technician","married","secondary",0,3333,0,0,"cellular",8,"aug",50,4,-1,0,"unknown",0
48,"technician","married","secondary",0,7020,0,0,"cellular",6,"aug",80,2,-1,0,"unknown",0
34,"admin.","married","tertiary",0,37,0,0,"cellular",6,"feb",45,1,-1,0,"unknown",0
28,"student","single","secondary",0,28,0,0,"cellular",29,"jan",220,2,-1,0,"unknown",0
40,"admin.","single","secondary",0,1670,1,0,"unknown",18,"jun",161,2,-1,0,"unknown",0
36,"entrepreneur","married","secondary",0,134,0,0,"unknown",20,"may",98,1,-1,0,"unknown",0
52,"retired","married","secondary",0,603,0,1,"unknown",9,"jun",79,1,-1,0,"unknown",0
46,"admin.","married","primary",0,276,1,1,"unknown",6,"may",157,2,-1,0,"unknown",0
25,"technician","single","secondary",0,2157,1,0,"cellular",21,"jul",339,1,-1,0,"unknown",0
52,"blue-collar","married","secondary",0,161,1,0,"unknown",13,"may",274,2,-1,0,"unknown",0
40,"blue-collar","married","primary",0,3658,1,0,"unknown",14,"may",977,1,-1,0,"unknown",0
26,"management","divorced","tertiary",1,-402,0,1,"unknown",12,"may",127,2,-1,0,"unknown",0
26,"blue-collar","single","primary",0,3342,1,0,"unknown",4,"jun",329,4,-1,0,"unknown",0
35,"self-employed","single","secondary",0,1732,0,0,"telephone",21,"nov",1441,3,-1,0,"unknown",0
40,"admin.","single","secondary",0,263,1,0,"unknown",6,"may",231,1,-1,0,"unknown",0
31,"management","married","tertiary",0,623,1,0,"cellular",13,"may",96,2,349,5,"failure",0
32,"admin.","married","secondary",0,3540,1,0,"cellular",18,"may",213,1,178,1,"failure",0
33,"admin.","married","secondary",0,95,1,0,"cellular",30,"apr",335,1,-1,0,"unknown",1
53,"services","divorced","secondary",0,765,1,0,"cellular",14,"may",959,3,174,7,"other",1
46,"technician","divorced","secondary",0,-824,1,0,"cellular",7,"aug",429,3,-1,0,"unknown",1
28,"management","single","tertiary",0,5549,0,0,"cellular",28,"jul",383,6,-1,0,"unknown",0
31,"blue-collar","married","secondary",0,191,1,0,"unknown",2,"jun",40,1,-1,0,"unknown",0
44,"blue-collar","married","primary",0,420,1,0,"unknown",7,"may",110,2,-1,0,"unknown",0
35,"admin.","married","secondary",0,0,0,0,"unknown",7,"may",326,1,-1,0,"unknown",0
50,"technician","divorced","unknown",0,2706,1,0,"unknown",28,"may",179,3,-1,0,"unknown",0
32,"technician","married","secondary",1,4,1,1,"cellular",25,"aug",132,8,-1,0,"unknown",0
51,"admin.","married","secondary",0,423,1,1,"cellular",16,"oct",95,1,-1,0,"unknown",0
51,"management","married","tertiary",0,-892,1,1,"cellular",14,"aug",248,2,-1,0,"unknown",0
31,"blue-collar","married","unknown",0,-120,1,0,"cellular",3,"feb",100,3,201,2,"failure",0
41,"admin.","divorced","secondary",0,-365,1,0,"unknown",28,"may",226,10,-1,0,"unknown",0
57,"technician","married","tertiary",0,27069,0,1,"unknown",20,"jun",174,3,-1,0,"unknown",0
34,"management","single","tertiary",0,8038,1,0,"cellular",20,"apr",29,3,152,1,"failure",0
47,"technician","married","secondary",0,-938,1,0,"unknown",28,"may",176,2,-1,0,"unknown",0
47,"admin.","divorced","secondary",0,1139,1,0,"cellular",11,"jul",106,2,-1,0,"unknown",0
36,"self-employed","married","secondary",0,189,1,0,"cellular",19,"nov",136,1,120,1,"failure",0
29,"housemaid","single","tertiary",0,19,0,0,"cellular",5,"feb",110,2,64,2,"success",1
39,"technician","married","secondary",0,3663,0,0,"cellular",11,"aug",230,3,-1,0,"unknown",0
53,"blue-collar","single","unknown",0,0,0,0,"unknown",12,"may",140,7,-1,0,"unknown",0
47,"blue-collar","married","secondary",1,-614,1,0,"unknown",26,"may",118,2,-1,0,"unknown",0
51,"technician","divorced","secondary",0,2323,1,1,"cellular",18,"aug",151,10,-1,0,"unknown",0
48,"blue-collar","married","secondary",0,425,1,0,"telephone",9,"jul",693,2,-1,0,"unknown",0
32,"technician","married","secondary",0,5122,0,0,"cellular",13,"aug",31,1,-1,0,"unknown",0
36,"management","divorced","tertiary",0,608,0,0,"cellular",26,"aug",125,2,-1,0,"unknown",0
50,"unknown","married","primary",0,341,1,1,"cellular",20,"apr",670,4,340,2,"success",1
39,"admin.","married","secondary",0,607,1,0,"cellular",12,"may",454,2,364,3,"failure",1
31,"blue-collar","married","secondary",0,1495,1,1,"unknown",23,"may",159,3,-1,0,"unknown",0
49,"admin.","married","secondary",0,381,0,0,"cellular",5,"aug",504,2,-1,0,"unknown",0
33,"unemployed","divorced","secondary",0,385,0,0,"telephone",27,"aug",29,28,-1,0,"unknown",0
26,"management","single","tertiary",0,1274,1,0,"cellular",1,"jun",190,1,84,1,"failure",0
27,"blue-collar","married","secondary",0,362,1,0,"unknown",14,"may",332,2,-1,0,"unknown",0
51,"blue-collar","married","primary",0,377,1,0,"telephone",3,"feb",143,4,272,1,"failure",0
26,"admin.","single","secondary",0,802,0,0,"cellular",30,"jan",77,1,2,2,"other",0
45,"admin.","married","secondary",0,194,0,0,"cellular",31,"jul",517,4,-1,0,"unknown",0
54,"technician","married","secondary",0,-315,0,1,"cellular",10,"jul",2029,1,-1,0,"unknown",1
49,"technician","married","tertiary",0,1843,1,0,"cellular",25,"may",269,1,-1,0,"unknown",0
47,"technician","married","secondary",0,-9,0,0,"cellular",14,"aug",457,2,-1,0,"unknown",0
42,"housemaid","married","primary",0,83,0,1,"cellular",7,"aug",184,1,-1,0,"unknown",0
50,"entrepreneur","married","tertiary",0,433,1,0,"cellular",18,"may",47,4,-1,0,"unknown",0
37,"admin.","married","secondary",0,-107,1,0,"unknown",28,"may",158,2,-1,0,"unknown",0
54,"blue-collar","married","primary",0,4503,0,0,"telephone",21,"nov",168,3,-1,0,"unknown",0
40,"services","married","secondary",0,51,1,0,"cellular",11,"may",50,1,-1,0,"unknown",0
50,"services","married","secondary",0,961,0,1,"cellular",14,"aug",757,4,-1,0,"unknown",0
57,"retired","married","secondary",0,49,1,1,"cellular",25,"aug",93,4,-1,0,"unknown",0
33,"technician","married","secondary",0,3470,0,0,"cellular",11,"aug",285,2,-1,0,"unknown",0
49,"technician","married","secondary",0,-147,1,0,"cellular",20,"apr",390,1,-1,0,"unknown",0
35,"services","married","secondary",0,0,1,0,"cellular",18,"may",146,2,-1,0,"unknown",0
28,"blue-collar","single","secondary",0,0,1,0,"unknown",28,"may",386,1,-1,0,"unknown",0
58,"management","married","tertiary",0,172,0,0,"cellular",19,"aug",145,7,-1,0,"unknown",0
31,"admin.","single","secondary",0,-407,0,1,"cellular",7,"jul",230,1,-1,0,"unknown",0
36,"management","divorced","tertiary",0,649,0,0,"cellular",16,"jul",237,2,91,1,"failure",0
49,"blue-collar","single","primary",0,1040,0,0,"cellular",8,"jul",474,2,-1,0,"unknown",0
30,"unemployed","married","secondary",0,142,1,0,"unknown",20,"may",350,4,-1,0,"unknown",0
29,"services","single","secondary",0,209,1,0,"cellular",28,"jul",487,7,-1,0,"unknown",0
50,"management","married","unknown",0,3304,0,0,"unknown",5,"jun",1009,2,-1,0,"unknown",0
26,"student","single","tertiary",0,294,0,0,"cellular",5,"mar",87,1,91,2,"success",1
27,"housemaid","married","secondary",0,4848,1,1,"telephone",23,"jul",82,3,-1,0,"unknown",0
32,"blue-collar","single","secondary",0,1670,1,0,"cellular",18,"may",183,1,-1,0,"unknown",0
62,"unknown","married","secondary",0,367,0,0,"telephone",2,"mar",139,5,-1,0,"unknown",0
34,"blue-collar","single","secondary",0,13683,1,0,"unknown",3,"jun",115,3,-1,0,"unknown",0
25,"admin.","single","tertiary",0,1420,0,0,"cellular",8,"apr",124,2,-1,0,"unknown",0
34,"management","single","tertiary",0,340,1,0,"unknown",3,"jun",633,28,-1,0,"unknown",0
44,"technician","single","secondary",0,1679,0,0,"telephone",20,"oct",718,1,-1,0,"unknown",1
38,"management","married","tertiary",0,1198,1,0,"cellular",2,"feb",63,1,-1,0,"unknown",0
57,"admin.","married","secondary",0,169,0,0,"cellular",14,"aug",180,1,106,2,"failure",0
36,"self-employed","married","tertiary",0,506,0,0,"cellular",25,"aug",47,1,120,1,"failure",0
41,"entrepreneur","married","secondary",0,1249,1,0,"cellular",9,"jul",391,1,-1,0,"unknown",0
36,"management","single","tertiary",0,678,0,1,"unknown",4,"jul",85,3,-1,0,"unknown",0
27,"management","single","tertiary",0,212,1,0,"cellular",15,"may",373,1,-1,0,"unknown",0
37,"technician","divorced","secondary",0,23,0,0,"cellular",20,"aug",289,2,-1,0,"unknown",0
47,"management","single","tertiary",0,4402,0,0,"telephone",10,"dec",805,1,190,1,"other",1
31,"services","divorced","primary",0,459,1,0,"cellular",7,"may",623,1,293,1,"success",1
39,"self-employed","married","secondary",0,4722,1,0,"unknown",17,"jun",483,1,-1,0,"unknown",0
35,"admin.","divorced","tertiary",0,1555,1,0,"unknown",9,"may",26,2,-1,0,"unknown",0
40,"blue-collar","married","secondary",0,61,1,0,"unknown",7,"may",112,3,-1,0,"unknown",0
38,"management","single","tertiary",0,0,1,0,"cellular",17,"nov",213,2,-1,0,"unknown",0
31,"technician","married","secondary",0,3706,1,0,"cellular",20,"nov",129,1,-1,0,"unknown",0
36,"blue-collar","married","primary",0,1177,0,0,"cellular",15,"apr",330,1,311,4,"success",1
53,"management","married","primary",0,2096,0,0,"unknown",9,"jun",104,1,-1,0,"unknown",0
59,"blue-collar","married","primary",0,748,0,0,"unknown",29,"may",184,1,-1,0,"unknown",0
29,"management","single","tertiary",0,3357,0,0,"cellular",21,"jul",120,3,-1,0,"unknown",0
30,"admin.","single","secondary",0,3809,1,0,"unknown",3,"jun",159,4,-1,0,"unknown",0
52,"admin.","married","secondary",0,395,1,0,"unknown",15,"may",391,3,-1,0,"unknown",0
55,"blue-collar","married","secondary",0,1011,1,0,"cellular",12,"aug",112,2,-1,0,"unknown",0
56,"blue-collar","married","primary",0,420,1,0,"unknown",9,"may",76,1,-1,0,"unknown",0
32,"admin.","married","secondary",0,76,1,0,"unknown",21,"may",189,2,-1,0,"unknown",0
24,"blue-collar","married","secondary",0,0,0,0,"unknown",28,"may",94,1,-1,0,"unknown",0
51,"blue-collar","married","primary",0,844,1,0,"unknown",29,"may",184,3,-1,0,"unknown",0
36,"management","married","tertiary",0,1318,1,0,"cellular",7,"aug",100,2,-1,0,"unknown",0
36,"technician","married","tertiary",0,167,1,0,"cellular",28,"jan",57,1,-1,0,"unknown",0
42,"management","married","tertiary",0,2187,1,0,"cellular",17,"nov",525,3,-1,0,"unknown",1
49,"admin.","married","secondary",0,14440,1,0,"cellular",21,"nov",60,1,-1,0,"unknown",0
48,"management","married","secondary",0,2294,1,0,"unknown",26,"may",251,11,-1,0,"unknown",0
36,"management","married","secondary",0,80,1,0,"unknown",30,"may",251,3,-1,0,"unknown",0
48,"management","married","primary",0,2537,0,0,"cellular",26,"aug",219,6,-1,0,"unknown",0
30,"technician","married","tertiary",0,569,0,0,"cellular",27,"aug",976,12,-1,0,"unknown",1
27,"management","single","tertiary",1,0,0,1,"cellular",8,"jul",46,1,-1,0,"unknown",0
38,"entrepreneur","married","tertiary",0,0,1,0,"cellular",18,"nov",185,3,-1,0,"unknown",0
36,"technician","single","secondary",1,12,0,0,"cellular",12,"aug",587,2,-1,0,"unknown",1
45,"technician","married","secondary",0,49,0,0,"cellular",29,"jul",65,2,-1,0,"unknown",0
44,"housemaid","married","tertiary",0,460,0,0,"unknown",17,"jun",491,1,-1,0,"unknown",0
42,"technician","married","secondary",0,613,1,0,"cellular",11,"may",432,2,-1,0,"unknown",0
37,"entrepreneur","married","tertiary",0,7944,0,0,"cellular",21,"nov",102,1,-1,0,"unknown",0
48,"blue-collar","married","secondary",0,1143,1,0,"cellular",17,"apr",264,1,317,1,"failure",0
57,"retired","married","primary",0,-464,1,0,"cellular",4,"feb",75,1,190,6,"failure",0
44,"services","married","secondary",0,1989,1,1,"cellular",20,"apr",106,2,-1,0,"unknown",0
48,"technician","married","secondary",0,17,1,1,"cellular",17,"nov",81,1,-1,0,"unknown",0
56,"retired","married","primary",0,-1,0,0,"cellular",27,"aug",89,23,-1,0,"unknown",0
37,"management","married","tertiary",0,1698,1,0,"unknown",6,"jun",95,2,-1,0,"unknown",0
47,"blue-collar","married","secondary",0,5306,1,0,"unknown",15,"may",322,1,-1,0,"unknown",0
54,"housemaid","married","unknown",0,0,0,0,"cellular",14,"apr",94,5,145,3,"other",0
51,"retired","divorced","secondary",0,1679,0,0,"cellular",12,"aug",417,1,365,9,"other",1
47,"admin.","married","secondary",0,3676,0,0,"cellular",18,"oct",567,1,95,3,"success",1
25,"management","married","tertiary",0,-242,1,1,"cellular",18,"may",600,4,332,4,"other",1
39,"services","single","secondary",0,471,0,0,"unknown",15,"oct",5,1,-1,0,"unknown",0
40,"management","married","tertiary",0,8902,1,0,"cellular",14,"aug",464,5,-1,0,"unknown",0
38,"management","single","tertiary",0,1704,0,0,"cellular",1,"sep",222,1,-1,0,"unknown",0
34,"management","married","tertiary",0,3050,1,0,"cellular",13,"may",469,1,-1,0,"unknown",1
53,"housemaid","married","primary",0,2581,0,0,"cellular",15,"apr",99,1,-1,0,"unknown",0
32,"services","married","secondary",0,162,1,0,"unknown",14,"may",297,2,-1,0,"unknown",0
35,"blue-collar","married","secondary",0,243,1,0,"cellular",20,"apr",41,3,-1,0,"unknown",0
24,"student","single","secondary",0,1847,0,0,"cellular",9,"dec",390,1,-1,0,"unknown",0
58,"blue-collar","married","primary",0,0,1,0,"unknown",29,"may",535,2,-1,0,"unknown",0
49,"management","married","primary",0,3371,0,0,"cellular",11,"nov",269,2,-1,0,"unknown",1
45,"services","single","secondary",0,1757,1,0,"cellular",20,"apr",1010,3,326,1,"other",0
55,"management","married","tertiary",0,171,1,0,"cellular",8,"aug",73,6,-1,0,"unknown",0
42,"entrepreneur","married","tertiary",0,157,1,1,"unknown",7,"may",650,1,-1,0,"unknown",0
28,"admin.","married","secondary",0,934,1,0,"unknown",4,"jul",53,2,-1,0,"unknown",0
48,"blue-collar","married","secondary",0,-19,0,1,"unknown",4,"jul",270,1,-1,0,"unknown",0
51,"management","single","tertiary",1,-55,1,0,"cellular",18,"aug",119,6,-1,0,"unknown",0
38,"housemaid","married","primary",0,21,0,0,"cellular",26,"aug",634,2,-1,0,"unknown",0
27,"blue-collar","single","secondary",0,14,0,0,"unknown",14,"may",72,2,-1,0,"unknown",0
50,"technician","single","secondary",0,246,1,0,"cellular",17,"nov",270,1,123,2,"failure",0
44,"blue-collar","married","primary",0,887,1,0,"cellular",12,"may",165,2,363,1,"failure",0
40,"management","married","tertiary",0,51,0,0,"cellular",19,"aug",164,2,-1,0,"unknown",0
29,"services","single","secondary",0,-287,1,0,"cellular",18,"may",196,1,-1,0,"unknown",0
34,"services","married","secondary",0,0,1,0,"cellular",14,"jul",78,4,-1,0,"unknown",0
44,"self-employed","single","tertiary",0,2734,1,0,"cellular",12,"may",897,4,-1,0,"unknown",1
50,"entrepreneur","married","tertiary",0,52,0,0,"cellular",31,"jul",22,8,-1,0,"unknown",0
34,"management","married","tertiary",0,2594,1,0,"cellular",21,"nov",161,3,-1,0,"unknown",0
54,"retired","divorced","primary",0,22,0,0,"unknown",20,"jun",23,4,-1,0,"unknown",0
34,"technician","married","tertiary",0,1611,1,0,"cellular",11,"may",490,2,-1,0,"unknown",0
34,"admin.","single","tertiary",0,18,1,1,"cellular",30,"apr",359,1,-1,0,"unknown",1
52,"blue-collar","married","primary",0,1331,1,0,"cellular",29,"jul",213,2,-1,0,"unknown",0
60,"unknown","married","unknown",0,7337,0,0,"cellular",4,"aug",122,1,-1,0,"unknown",0
39,"management","single","secondary",0,835,1,0,"unknown",29,"may",587,4,-1,0,"unknown",0
58,"retired","married","primary",0,5092,0,0,"unknown",11,"jun",199,6,-1,0,"unknown",0
41,"technician","divorced","secondary",0,52,0,0,"cellular",20,"aug",261,2,-1,0,"unknown",0
48,"technician","married","secondary",0,10655,0,0,"telephone",31,"jul",5,3,-1,0,"unknown",0
58,"management","married","tertiary",0,1831,0,0,"cellular",17,"nov",1531,1,-1,0,"unknown",0
40,"self-employed","married","primary",0,92,1,0,"unknown",13,"may",92,1,-1,0,"unknown",0
48,"management","married","tertiary",0,586,1,1,"cellular",6,"may",179,2,-1,0,"unknown",0
52,"blue-collar","divorced","primary",0,1758,1,0,"unknown",15,"may",41,1,-1,0,"unknown",0
50,"self-employed","married","secondary",0,2061,1,1,"cellular",29,"jan",197,2,244,3,"failure",0
25,"technician","single","secondary",0,959,0,0,"cellular",9,"jul",144,5,-1,0,"unknown",0
54,"retired","married","primary",0,208,0,0,"unknown",12,"may",255,1,-1,0,"unknown",0
34,"services","married","secondary",0,-315,1,0,"unknown",8,"may",56,2,-1,0,"unknown",0
48,"management","married","tertiary",1,-13,1,0,"cellular",15,"may",20,6,291,2,"other",0
37,"admin.","married","tertiary",0,801,0,0,"cellular",11,"aug",331,7,-1,0,"unknown",0
66,"retired","married","tertiary",0,1948,0,0,"cellular",28,"jan",216,1,91,4,"success",1
32,"management","single","tertiary",0,751,1,0,"unknown",8,"may",64,1,-1,0,"unknown",0
45,"blue-collar","married","secondary",0,784,1,1,"unknown",3,"jun",34,1,-1,0,"unknown",0
43,"blue-collar","single","secondary",0,24,0,0,"cellular",12,"may",68,1,363,1,"failure",0
41,"management","married","tertiary",0,72,1,0,"unknown",7,"may",764,3,-1,0,"unknown",0
40,"technician","divorced","tertiary",0,1871,1,0,"cellular",17,"nov",64,1,-1,0,"unknown",0
44,"services","single","secondary",0,1378,1,0,"unknown",8,"may",257,2,-1,0,"unknown",0
43,"blue-collar","married","primary",0,188,1,0,"cellular",12,"may",58,3,347,5,"failure",0
30,"unknown","single","tertiary",0,6836,0,0,"cellular",27,"feb",30,3,-1,0,"unknown",0
32,"services","married","secondary",0,61,1,0,"cellular",8,"jul",529,5,-1,0,"unknown",0
57,"admin.","married","secondary",0,-967,1,0,"telephone",15,"may",8,7,-1,0,"unknown",0
31,"blue-collar","single","tertiary",0,462,1,1,"unknown",19,"may",147,1,-1,0,"unknown",0
49,"unknown","married","secondary",0,0,0,0,"cellular",28,"aug",173,2,-1,0,"unknown",0
31,"admin.","single","secondary",0,5527,1,0,"unknown",21,"may",132,1,-1,0,"unknown",0
41,"admin.","married","tertiary",0,1287,0,0,"unknown",16,"jun",286,1,-1,0,"unknown",0
44,"management","married","tertiary",0,17361,0,0,"unknown",18,"jun",476,1,-1,0,"unknown",0
54,"entrepreneur","married","unknown",0,1956,0,0,"cellular",19,"nov",221,5,-1,0,"unknown",0
37,"blue-collar","divorced","secondary",0,0,1,0,"cellular",21,"apr",146,4,-1,0,"unknown",1
34,"management","married","secondary",0,-294,1,0,"unknown",27,"may",532,2,-1,0,"unknown",0
43,"technician","married","secondary",0,275,0,0,"cellular",25,"aug",69,6,-1,0,"unknown",0
44,"management","married","tertiary",0,724,1,0,"cellular",17,"nov",157,2,172,1,"failure",0
44,"services","married","secondary",0,27,0,0,"cellular",25,"may",485,1,-1,0,"unknown",0
53,"admin.","divorced","secondary",0,26,1,0,"cellular",7,"may",56,1,359,1,"failure",0
36,"technician","married","secondary",0,191,0,0,"cellular",31,"aug",69,1,-1,0,"unknown",0
58,"technician","divorced","secondary",0,-123,0,0,"cellular",5,"aug",131,2,-1,0,"unknown",0
26,"student","single","secondary",0,-147,0,0,"unknown",4,"jun",95,2,-1,0,"unknown",0
34,"technician","single","secondary",0,179,0,0,"cellular",19,"aug",294,3,-1,0,"unknown",0
55,"blue-collar","married","primary",0,1086,1,0,"cellular",6,"may",146,1,272,2,"failure",0
55,"blue-collar","married","secondary",0,471,1,0,"unknown",30,"may",58,2,-1,0,"unknown",0
34,"entrepreneur","married","tertiary",0,105,1,0,"unknown",28,"may",249,2,-1,0,"unknown",0
41,"entrepreneur","divorced","secondary",0,1588,1,1,"unknown",20,"jun",10,8,-1,0,"unknown",0
